28613,7482078063,
28614,1780052090,
28627,7217400614,
28628,0510554225,
28630,3621180254,
28634,7800000028,
28635,0399785330,
28636,1540000398,
28637,1540000398,
28638,0399785330,
28639,7800000028,
28640,1540000398,
28641,0399785330,
28642,7800000028,
28643,1540000398,
28644,0399785330,
28645,7800000028,
28649,5126700037,
28650,6731200798,
28651,9879431304,
28652,2047351319,
28654,7266880111,
28655,6085030500,
28658,0142961850,
28660,7033200018,
28661,9499008377,
28662,1700011087,
28663,2413112832,
28664,2413112832,
28665,3701424231,
28666,1261505438,
28671,5260305445,
28672,8312010019,
28676,1405406404,
28677,9921022228,
28681,9921022228,
28682,4900005025,
28683,3087009273,
28684,9921022228,
28685,7050101640,
28687,5469300016,
28688,0149003928,
28689,4014298020,
28691,7885851011,
28692,8520071874,
28693,5469300016,
28694,7079220500,
28695,9543700060,
28696,4014298020,
28697,8768400107,
28698,2047336048,
28699,6733507774,
28700,0425257111,
28701,0002173205,
28703,0322422423,
28706,3450015116,
28707,1540005914,
28708,2000010039,
28710,1540010880,
28712,2640040520,
28713,7218056688,
28715,6317625006,
28716,3888200052,
28717,7800001186,
28718,6915355270,
28719,7468309979,
28720,1159416003,
28721,7431213102,
28722,0007893902,
28723,4759960112,
28724,6927602013,
28726,5100020757,
28728,7130000081,
28729,1309868347,
28730,3700006205,
28731,5308700401,
28732,0003437009,
28734,1029037179,
28735,2900007650,
28736,5362510340,
28737,1910006808,
28673,2250693451,TILL CHED VNTG WHT XSHP
28679,4218899951,TILL CHED WHT SMK BLK PEP
28678,8114600260,TILL CHED SMKD SQR
28674,1540001469,TILL CHED MED SQR
28632,0399785330,GATORADE W/M ORANGE
28704,4470003047,CACIQUE QUESO FRESCO
28675,8469230084,TILL CHED WHITE GRLC
28680,2800043939,TILL JACK PEPPER SQR
28725,0711900000,FORD COASTL FF CHDR
28738,2225209110,FORD SKNY BRIT RF CHDR
28690,0984780499,TILLAMOOK HABANERO
28739,0190146109,TYPSY BRITT PORT
28622,1380046033,STRBK DBLSHT ENRGY VAN 15
28615,8137001774,MTN DEW AMP 16 OZ
28686,5260309480,TILL CHED GRLIC CHILI PEP
28629,3322886111,CUTIE MANDARINS
28653,0174001065,VALBRESO NT FETA CHK           7 OZ
28623,3000031896,STRBK DBLSHT ENRGY COFFEE
28617,7033068272,
28659,7431201603,KAUKAUNA PORT WINE
28621,3114235902,
28705,5210000233,CABOT CHDR WHT BAR
28620,1629144127,
28669,3997803332,
28670,4133300275,
28727,1540001265,HLLND-FRM NT SMK EDAM CHK      7 OZ
28625,7065200094,
28619,6970290044,
28709,7778200813,
28667,0000004751,
28618,6106400002,Amp Energy Drink Relaunch Revive
28702,2251887755,FRN BOURSIN PEPPER
28714,7811244415,
28668,0767020179,
28657,4800003355,
28616,4280043794,
28711,7218056688,
28745,5290702238,
28746,2586652814,
28747,1029032618,
28748,9156521415,
28749,4759960725,
28750,5200032217,
28751,4127301600,
28761,5210004630,
28762,6722012101,
28763,5100006992,
28764,1540022111,
28765,5100006992,
28766,1540022111,
28767,5210004630,
28768,3800049274,
28769,6722012101,
28770,9899780713,
28771,7634401735,
28772,3070201032,
28773,5764502102,
28776,9553801722,
28783,2540007634,
28804,7161193539,
28807,3000031188,
28808,1700011087,
28810,4878960017,
28816,3000006119,
28817,1029040677,
28822,4133400108,
28823,9285032399,
28824,0003431801,
28825,3010050656,
28826,1910006808,
28828,0413640028,
28829,0712403850,
28830,9285032399,
28831,5866600302,
28833,1910006808,
28835,4447391205,
28836,2409407007,
28837,5308700401,
28838,5866600302,
28839,3010050656,
28840,5000060142,
28841,1910006808,
28842,0413640028,
28843,5308700401,
28844,0311022005,
28845,4447391205,
28846,1540012062,
28847,9285032399,
28848,3010050656,
28849,4133400108,
28850,9285032399,
28851,5308700401,
28852,1450001386,
28854,9285013399,
28855,4150111008,
28856,7222080543,
28857,3361737037,
28858,7058000517,
28862,4124441282,
28863,1540002938,
28864,8069612122,
28865,4300004201,
28866,1540002938,
28867,8069612122,
28868,4300004201,
28869,8069612122,
28870,1540002938,
28777,2540007634,CRUMBLED FETA
28780,1540006814,CRUMBLED BLUE
28796,1230020059,
28779,5190001901,CRUMBLED GORGONZOLA
28794,1910016988,BRHD GOUDA CHS 8 OZ
28802,1540059058,IMPORTED GRATED PARMESAN
28814,7120300625,ANTIPASTO GENOA & PROVOLO
28782,9798522500,P/C  FETA  CHEESE
28812,6867508592,NO DESCRIPTION AVAILABLE
28834,0001229406,CAPEACHIOS ASSORTED CRACKER 8.8OZ 90008
28775,3125903073,
28785,5764561210,BOARS HD NT C-HVRT/DIL CHK     8 OZ
28815,2385955228,"""BH SAUEKRAUT 16 OZ"""
28801,3600001095,
28781,1540005921,P/C  BLUE  CHEESE
28813,3700022206,NO DESCRIPTION AVAILABLE
28853,5100002794,
28803,0834602639,
28809,2970000158,DICED PANCETTA BITS 4 OZ.
28786,1540002535,P/C  GOLD  LABEL  SWISS
28793,0485640710,
28806,7765208284,GRATED PECORINO ROMANO
28789,0001274600,P/C  CANADIAN  CHEDDAR
28798,9576800104,
28752,4000000586,BRHD DELI SQZ MUSTARD
28795,1029032224,
28778,1540010004,
28818,6652910126,BRHD NATLCSNG BF KNCKWRST
28792,7940026620,P/C HORSERADISH CHEDDAR
28759,4242105976,BRHD SQZ HRSRDSH SCE
28805,4256360280,
28811,8528201012,P/C  PICANTE  PROVOLONE
28790,0001284908,
28859,8069612122,
28800,0619500087,BOARS HD NT MJ JL CHK          8 OZ
28797,0004332909,
28757,0751980395,
28860,1540002938,
28791,7047043579,
28758,7140954325,BR-HD SQ MAYO CJ STY SVRY RMLD 9 OZ
28760,8224292753,
28799,2047343040,
28821,4182001090,B/H HORSERADISH IN VINEGAR
28755,1540006492,
28827,2409407007,
28861,7573400102,
28820,0149003908,
28754,7100701094,BOAR'S HEAD BBQ SC SWT&MILD P 11 OZ
28871,2652800771,
28872,7573400102,
28873,8069612122,
28874,1540002938,
28875,2652800771,
28876,8069612122,
28877,1540002938,
28878,7573400102,
28879,7362109214,
28880,4329255583,
28887,1208686021,
28892,4900003124,
28893,4136438474,
28894,4116800640,
28895,3800039134,
28897,1650055796,
28898,4136400208,
28899,5100019568,
28900,4144940320,
28901,9042923232,
28902,1029038111,
28903,5290900328,
28906,1820000769,
28907,7231004247,
28908,9625288005,
28909,4157005413,
28910,0004141417,
28913,1029027424,
28914,7313001237,
28915,7313001237,
28916,1029027424,
28920,4138033970,
28921,5110007915,
28922,1540019165,
28923,5215970173,
28932,5474935200,
28938,5718700202,
28939,0500060753,
28940,6745000116,
28941,8259272215,
28942,4155453542,
28943,4140900224,
28944,9899780728,
28945,4300021200,
28946,3087100450,
28948,4227200964,
28949,5100014919,
28950,7225100216,
28951,8137003517,
28953,8101400306,
28954,1540002379,
28955,1540002616,
28956,2899719200,
28957,7225100216,
28958,8449301032,
28959,1029032521,
28960,1029040670,
28961,7000912011,
28962,4329255749,
28963,7111700480,
28964,7000912011,
28965,9250473016,
28966,9250473016,
28967,3778500001,
28968,4850030102,
28969,4650074883,
28970,4650074883,
28971,3778500001,
28972,7140954364,
28973,1029027480,
28974,5200000342,
28975,5658900114,
28976,7765208269,
28977,8870201566,
28978,0000004329,
28979,2220094022,
28980,4300001728,
28981,7073452143,
28982,9156528900,
28983,3341190039,
28984,7729806748,
28985,3768614001,
28986,2066200512,
28987,7088510055,
28988,4260847019,
28989,5210933121,
28990,7468309751,
28991,7270010442,
28998,7047046232,
28999,2047343046,
29001,7001111873,
29002,7283000286,
28927,0418312163,PFBAK WEA BRD FRCH 1CT 28OZ
28931,7575542706,
28924,0276302990,+PFBAK SS BRD BAG VNSRW
28925,3291322818,+PFBAK SS BRD BAG SR LOAF
28917,1054645190,ATHENOS CHIPS PITA ORIGINAL
28937,7341600017,PFBAK FRCH BRD FRCH 1CT 16OZ
28933,0573287110,+PFBAK SS RL BAG SRDGH OV
28884,4175500814,PRETZEL CRISP-ORIGINAL
28935,2534228356,PORTLAND FRENCH CRNBRY CIABA
28885,1011901004,PRETZEL CRISP-EVERYTHING
28919,0425251195,ATHENOS CHIPS PITA RSTD GRLC
28904,7092047449,HOSTESS CUP CAKE CHOC MLT PAK
29000,7099234186,NO DESCRIPTION AVAILABLE
28911,1029027424,LA TORTILLA HMS WHITE CRN
28886,1540012689,PRETZEL CRISP-GARLIC
28929,6882604514,
28912,7313001237,LA TORT HMS YLW CRN
28996,7675322220,TT 4IN BLUEBERRY PIE
28993,3040000207,TT 4IN CHERRY PIE
28992,5100001151,TT 4 IN APPLE PIE
28994,3000031328,TT LEMON PIE 4IN
28934,1650053761,
28883,4150000025,NY BAGEL CHIP GARLIC
28889,1540017248,
28882,6566710176,NY BAGEL CHIP PLAIN
28890,0834612203,
28997,2697000027,UNFILLED LADY FINGERS
28888,8703500184,
28891,8520000500,
28905,0841221340,
29003,2250610805,
29004,2836784093,
29005,7231000130,
29006,7287812880,
29007,5832876190,
29008,2400016287,
29009,1540013103,
29010,7440111041,
29011,8711311295,
29012,5382600335,
29015,4950800620,
29016,7222000097,
29017,1540001073,
29018,9855670050,
29019,7527814901,
29020,8061580448,
29021,7182800208,
29022,2652820020,
29023,4900004269,
29024,1251149125,
29025,3764433114,
29026,2418200212,
29027,1540016273,
29028,1257200400,
29029,5150002513,
29030,2486612352,
29031,1029036696,
29032,1834175101,
29033,2047326707,
29034,4447394506,
29035,7292401204,
29036,1540002671,
29037,1540019479,
29038,7192163896,
29039,4800100643,
29040,5260305477,
29041,9162700352,
29042,2558300156,
29043,4227200071,
29044,7248600220,
29045,1980031768,
29046,0036000303,
29047,4119640482,
29048,7756704612,
29049,1258778362,
29050,2047342570,
29051,2840014740,
29052,4838679230,
29053,3160021600,
29054,7766113781,
29055,3997800893,
29056,0897191697,
29057,1857000170,
29058,3418300212,
29059,3995806480,
29060,0004133214,
29061,4369507511,
29062,1623718016,
29063,2994300410,
29064,5326300521,
29065,0007065945,
29066,3270004159,
29067,1714574040,
29068,0005269817,
29070,1540002144,
29071,4315200841,
29072,4300004981,
29073,0865610041,
29074,5100001347,
29075,1612001103,
29076,0583500000,
29077,4122472372,
29078,4759964015,
29079,2047343327,
29080,7872918103,
29081,7218063035,
29082,4599890305,
29083,0487919480,
29084,7027509161,
29085,7127926102,
29086,7618326009,
29093,9840600137,
29094,0662500000,
29095,7380308003,
29096,7000093246,
29097,7033200165,
29098,1401401005,
29109,4470001988,
29110,6566710020,
29111,3600021718,
29116,7110000588,
29121,8600300008,
29124,1540019641,
29125,1029032649,
29126,0003423909,
29136,1540019751,
29014,1820013986,KINGS HWN DINNER ROLL
29090,1540012094,HAMPTON FRM FNCY RSTD N/SLT
29087,0016790716,F/TABLE FDG BRWNE CHSCK
29088,1878777308,F/TABLE STRWBY SWL GRHM C
29100,2047343331,HAMPTON FRM SLTD/RSTD PNUT
29117,8224201101,+HOODY SS SNFLW BAG REG
29115,5210094269,+HOODY SS SNFLW PLBAG REG
29113,7209201210,
29114,0753860485,
29130,7618326356,ODWALLA BAR SPR PROTEIN
29129,7457097910,ODWALLA BERRIES GO MEGA
29128,3390750009,ODWALLA CHOC CHIP PNT BAR
29107,1029036923,CONCORD GUACAMOLE SPICY
29133,0265217065,ODWALLA BAR STR POMEGRANA
29127,4116706640,DOLCI FRUTTA COATING
29103,0683800029,CF PINEAPPLE SHAKE MIX
29101,7830009833,CONCORD STRWBRY SMOOTHIE
29091,8372203835,(A)BANANA SHAKE
29102,2531768600,CC ORANGE SHAKE
29119,1540012381,CONCORD CHOC BAN SMOOTHIE
29118,4154900371,COLESLAW MIX
29105,8467800001,"""BROC/CH SOUP MX 1.75 OZ"""
29092,9212900020,+CNCRD SS DPSMX ENVLP
29106,3915341475,CON. ONION RING MIX
29120,5762241983,CONCORD POTATO TOPPING
29104,7272440020,CF ROASTED POTATO BACON CHIV
29138,7092400010,
29139,1540004332,
29141,4801908734,
29142,1261570009,
29143,0265217065,
29150,0920026407,
29151,0094710583,
29159,1119437069,
29166,4400003039,
29171,4316890466,
29180,1261570011,
29183,5916800411,
29184,1200020123,
29185,1540003851,
29186,7222011045,
29193,7575541407,
29196,2220000030,
29197,1540003012,
29198,0008468550,
29199,1540013073,
29204,7003900010,
29205,4154875002,
29206,3760047371,
29207,4464360064,
29208,4227200627,
29209,1540005563,
29210,7283000287,
29211,7051055418,
29212,7283000287,
29213,7051055418,
29215,5100019386,
29216,7634401715,
29217,1410007444,
29218,1767001010,
29219,1540002551,
29220,8616200384,
29221,1410007712,
29222,1032601121,
29223,4744591961,
29224,1540002551,
29225,8616200384,
29226,1410007712,
29227,1032601121,
29228,4744591961,
29229,4470009200,
29230,7067000525,
29231,8022698775,
29232,1540005051,
29235,2898905534,
29236,7732638104,
29237,7800012216,
29238,3671160005,
29239,1540006334,
29241,4917409703,
29242,8994760604,
29245,0002465035,
29246,7079250307,
29249,2899722000,
29250,7079250307,
29251,0002465035,
29252,2700037831,
29255,7704310161,
29258,1540001207,
29259,0510001155,
29268,1542101121,
29269,6547907140,
29187,1730090794,*OR FUJI APPLES
29173,8151900039,YAMS RED EURO
29175,3329386000,POTATO SWEET (YAM)
29176,3701400024,POTATO RED A SIZE
29260,1722485010,(A)POTATO RUSSET 5LB
29189,1722476010,
29254,4240092501,POTATOES RUSSET POLY A
29191,2640044016,APPLES BRAEBURN ORGANIC
29240,9899780755,SQUASH SPAGHETTI
29234,4850001833,"""IDAHO POTATO 5LB"""
29253,1380011013,+NBRND SS FRPTO BAG REG
29192,5210007450,ORG GRANNY SMITH APPLES
29188,4515830050,
29214,5000016011,PINENUTS
29194,0727830001,"""ORG GALA APPLE"""
29256,5638535600,
29262,1029037555,SQUASH - ORGANIC SPAGHETTI
29264,3087170177,ORG BUTTERNUT SQUASH 1LB LB
29170,0001389706,+CRISR PRDUC SPICE GLSJR
29164,8735917707,C/RANCH GROUND GINGER
29177,5307200232,BSL TOMATO SUNDRIED HALVES OIL
29178,2840023154,BSL TOMATO JULIENNE CUT
29152,1371501075,"""DELICATA SQUASH"""
29265,2047330322,
29182,7675325750,+BLSUL SS DRVEG PLPBG REG
29195,7146440350,
29157,2550000034,LITEHOUSE BASIL
29190,2047343584,
29244,7079250307,SNAPEA CRISPS-CAESAR FLAVOR
29160,7222000217,CHRISTOPHER RANCH GARLIC ROAST
29200,5616330225,BRAGG VG ORGNC 12 OZ
29156,1540017251,
29266,8424411241,
29203,1540019237,
29163,4316890466,C/RANCH PICKLED GARLIC
29263,4868500009,
29153,1029037488,"""WHITE ACORN SQUASH"""
29165,5841900106,
29202,3400021038,
29154,9955539202,"""BUTTERCUP SQUASH"""
29146,1254662920,
29145,1186311874,SQUASH CARNIVAL
29243,0002465035,
29147,4952214067,
29248,2700037831,
29201,1230000026,
29267,7079240030,
29140,8858600319,ODWALLA BAR CHOC WALLA
29247,2899722000,
29161,2243014016,CHRISTOPHER RANCH BASIL
29137,2429124718,ODWALLA BAR CHEWY ALMOND
29155,2800092229,
29274,2133282005,
29275,1623714008,
29276,7050106120,
29277,7373107107,
29283,4801962820,
29288,7161231238,
29290,0573019520,
29291,4801962820,
29292,3500068818,
29293,7111701120,
29294,1540003482,
29295,8520600121,
29312,5929029060,
29313,0980080005,
29314,7222000857,
29315,1540017251,
29316,4900002933,
29319,5758700201,
29320,7222080574,
29321,5215900202,
29323,7222080574,
29324,7575511711,
29325,0160004879,
29326,5758700201,
29328,1540002644,
29330,1029038072,
29332,3980001636,
29335,8308561239,
29336,1029040618,
29341,8087206902,
29344,5100019759,
29345,5150070016,
29352,8810915004,
29355,2970000146,
29356,4242101480,
29358,4900004573,
29359,7499904116,
29362,0001555800,
29363,6547907140,
29364,8841578055,
29366,9103724445,
29368,0087121441,
29369,2390001440,
29370,4171620002,
29371,7283007023,
29372,1540003684,
29373,5665100200,
29389,4236520885,
29398,4116706640,
29399,4227200558,
29380,7778202392,IMPOR RED GRAPES
29331,2970000146,TOMATO/CLUSTER/RED
29396,8137115176,HONEY CRISP APPLES 1LB UN
29353,5784600328,ORANGE CAL NAV 56
29273,4801962820,"""ORG BANANA"""
29309,5169400308,ONION JBO SWT IMPORT
29391,0850000080,APPLE FUJI
29365,8137003593,01* HOLIDAY RED SDLS GRAP
29300,1037416203,GARLIC 5# SUPER COLOSSAL
29388,8853400138,JAZZ APPLE
29386,2047342900,APPLE GRANNY SMITH
29308,7287815003,ONION JUMBO RED
29390,2720000217,
29307,2113150903,TOMATO ROMA
29305,1540001878,ONION SWEET
29376,4125300045,IMPORT PEAR BARTLETT
29311,0980080005,TOMATO GREEN HOUSE
29381,2870010943,GRAPE WHITE SEEDLESS
29289,4440012500,AVOCADOS ORGANIC
29333,8520000024,MANGO 8 CT
29383,4227200058,"""CAMEO APPLE"""
29374,1652601000,PEARS JUMBO
29394,7192100779,APPLE GOLD DEL JUMBO
29378,4227200262,"""COMICE PEARS"""
29379,7260974129,GRAPE BLACK SEEDED
29329,8525500003,SQUASH BUTTERNUT
29375,1540059056,IMPORT PEAR BOSC
29393,7092403157,APPLE JONAGOLD
29337,5100001141,KIWI NEW ZEA GREEN
29327,4856400020,SQUASH ACORN
29334,8841578055,JUMBO POMS
29395,7079200600,APPLE AMBROSIA
29281,5929029060,NO DESCRIPTION AVAILABLE
29296,4154093134,POTATOES RUSSET 5LB BAG ORGANIC
29351,2700039014,HONEYDEW 5/CT
29282,1540006517,ONIONS RED ORGANIC
29361,1540004092,
29287,7283000106,"""ORG KIWI"""
29279,0474000740,ORGANIC YELLOW ONIONS
29298,1540012409,
29286,3619212216,
29346,5100012767,"""STAR FRUIT - CARAMBOLA"""
29299,2188835011,POTATO - FINGERLING ORG
29377,0000004767,"""RED COMICE PEAR"""
29303,1312001417,
29401,2484218211,STALK BRUSSELS SPROUT
29271,0003476406,LEMONS ORGANIC LARGE
29354,3377601153,
29285,0997315500,
29304,1540019631,
29348,3878555100,"""TANGERINES"""
29302,3812843024,
29397,8147538619,LITEHOUSE CHOCOLATE DIP
29322,8308561239,
29270,7507010698,ORGANIC NAVEL ORANGE
29382,0761500000,
29400,3400011421,
29387,3915310175,
29284,1991701022,
29297,0703307197,
29343,7675325734,"""SHARON FRUIT"""
29318,0002502108,LITEHOUSE PARSLEY
29317,9899780731,
29339,4178503127,*CHERIMOYA
29272,4981500012,
29403,6547907140,
29404,3400011421,
29406,2047342900,
29407,0850000080,
29408,2700037892,
29411,8093700000,
29412,8093700000,
29416,2780000007,
29417,4000000105,
29420,7192162052,
29421,4000000105,
29423,4000000105,
29424,2780000007,
29425,4000000105,
29426,1761101036,
29427,4000000105,
29428,2780000007,
29429,4000000105,
29430,2780000007,
29432,4000000105,
29433,7192162052,
29434,0002266804,
29435,7192162052,
29436,4000000105,
29437,2780000007,
29438,4000000105,
29439,2780000007,
29440,4000000105,
29441,1761101036,
29442,4000000105,
29443,4000000105,
29444,7192162052,
29445,4000000105,
29446,4000000105,
29447,2780000007,
29448,4000000105,
29449,7192162052,
29450,4000000105,
29451,7192162052,
29452,4000000105,
29453,4000000105,
29454,7192162052,
29455,0002266804,
29456,4000000105,
29457,7192162052,
29458,4000000105,
29459,7192162052,
29460,4000000105,
29461,0002266804,
29462,7192162052,
29463,4000000105,
29464,7192162052,
29465,4000000105,
29466,4000000105,
29467,7192162052,
29468,4000000105,
29469,1700002410,
29470,5844977207,
29471,1349101001,
29472,7675311800,
29473,0799610599,
29474,7517207936,
29475,7642091118,
29476,7262900620,
29477,0002266600,
29478,1540003872,
29479,7111701150,
29480,1629144150,
29481,4007500117,
29482,5968600400,
29483,4178500321,
29484,0002175504,
29485,2935410001,
29486,1138423202,
29487,7120308046,
29488,0846925016,
29489,7499904106,
29490,5190080102,
29491,8425324048,
29492,1540016912,
29493,1405403081,
29494,1540006508,
29495,3700028582,
29496,7800001223,
29497,8903642105,
29498,7047000650,
29499,7695045057,
29500,0162076986,
29501,1674121112,
29502,7111700386,
29503,1405403081,
29504,7642091137,
29505,0308423062,
29506,1540012115,
29507,8470409804,
29508,2836783165,
29509,1138420647,
29510,4198531014,
29511,4400002856,
29512,5599500300,
29513,1600010430,
29514,1500002602,
29515,8186420112,
29516,7047000301,
29517,3915310176,
29518,1405406102,
29519,8274100030,
29520,0000004073,
29521,1029032426,
29522,1029027213,
29523,0334000650,
29525,8274100030,
29526,0865610000,
29527,1540022803,
29528,7613205024,
29529,3114200011,
29530,3010012013,
29531,3600040798,
29532,1540002424,
29415,4000000105,LEANIN TREE CARD
29413,9087437423,LITEHOUSE HONEYCRISP CIDER
29414,1540007242,LITEHOUSE GALA CIDER
29524,8733509501,
29410,9285000450,5 LB FUJI
29405,0336100000,01*LH LOW FAT CARMEL DIP
29409,7298000243,5 LB GRANNY
29419,0002266804,
29422,8581731009,
29533,4329255843,
29534,1622800316,
29535,1668001005,
29536,1029027213,
29537,4154875084,
29538,3997800410,
29539,8881091100,
29540,1655901305,
29541,1540011252,
29542,4300002826,
29543,9103800270,
29544,4256300032,
29545,5000056378,
29546,7116915901,
29547,1029037040,
29548,3373500020,
29549,2100062679,
29550,8912527000,
29551,5100012156,
29552,0036970847,
29553,9285058999,
29554,8881091100,
29555,9103800270,
29556,4300002826,
29557,3997800410,
29558,7147501096,
29559,4256300032,
29560,8469240054,
29561,4300095547,
29562,4154875084,
29563,0000094082,
29564,1029027213,
29565,4123672217,
29566,4245600505,
29567,1725600052,
29568,3600040798,
29569,2113150706,
29570,6026300032,
29571,7430500016,
29572,1540002424,
29573,7017715400,
29574,1668001005,
29575,4329255843,
29576,8983618512,
29577,8151918177,
29578,5103500301,
29579,1540003399,
29580,7001114333,
29581,4245600505,
29582,3010012013,
29583,3600040798,
29584,1725600052,
29585,3700039346,
29586,3888200401,
29587,7001114333,
29588,0005204917,
29589,4175500860,
29590,7347200124,
29591,4000042206,
29592,9780900999,
29593,1622800316,
29594,4329255843,
29595,4154875084,
29596,7111700171,
29597,4000042206,
29598,8151918177,
29599,8983618512,
29600,7834776539,
29601,3700028187,
29602,8469240054,
29603,3888200401,
29604,1540001851,
29612,9347000144,
29618,0432610170,
29619,3800040290,
29620,9357304735,
29621,7116603129,
29622,8551400619,
29623,1540019264,
29624,5215953100,
29626,2558300422,
29627,4460004668,
29628,3800029121,
29629,8453000011,
29630,4813210236,
29631,4240020193,
29632,4880010584,
29633,2410049384,
29634,3800084497,
29635,5100020758,
29636,1029037163,
29637,0327700000,
29638,8758681881,
29639,2050114758,
29640,2210007520,
29641,1540012161,
29642,1540003342,
29643,0419853520,
29644,3767704040,
29645,7283832261,
29646,1540010209,
29647,0810570124,
29648,1540003342,
29650,3100011113,
29651,1540019163,
29652,9899780637,
29653,4236560710,
29655,9347000109,
29656,5343400235,
29657,1630016587,
29658,7050101710,
29659,7022101172,
29660,4138309042,
29661,6026300016,
29662,5210037030,
29663,8062600036,
29664,2840009058,
29609,9347000144,AMY'S CD LNT                   14.5OZ
29610,6733501110,AMYS SOUP LENTIL VEGETABLE
29611,9000000110,AMY'S RTS RM LNT VG            14.5OZ
29616,0008502324,AMY'S RTS LF MSTN              14.1OZ
29606,1029037108,AMY'S RTS LF CRM OF TOM        14.5OZ
29607,4300028930,AMY'S RTS RM LNT               14.5OZ
29617,7852301040,AMY'S RTS LF RM CRM OF TOM     14.5OZ
29654,1575620011,MAGAZINES
29665,1540006722,
29666,8137009215,
29667,1700000489,
29668,8105701360,
29669,5209220397,
29670,0617300501,
29671,1540006604,
29672,3764433206,
29673,8981905430,
29674,2047342575,
29675,2270010025,
29676,3692418288,
29677,9824800102,
29678,8978502001,
29679,2800044243,
29681,5000029109,
29682,0000005984,
29683,8978550002,
29684,1130001451,
29685,9830000100,
29687,3765482501,
29688,2685113070,
29689,2100004693,
29690,8881090500,
29691,9283444121,
29692,3320020202,
29693,4227200906,
29694,8105438440,
29695,1248500201,
29696,8142100418,
29697,9590247287,
29698,1540012102,
29699,0000004943,
29700,5194370004,
29701,2200000514,
29702,3671160580,
29703,9285074899,
29704,0000004416,
29705,9283444121,
29706,5343400235,
29707,7270010182,
29708,3004290503,
29709,7245755033,
29710,7739700001,
29711,4812121657,
29712,2800021730,
29713,2100004649,
29714,8137009215,
29715,4136408016,
29716,7527812110,
29717,1540001197,
29718,4242150002,
29720,5025100400,
29721,3100010938,
29722,1278110191,
29724,7218063969,
